-1.0	-1.0	-1.0	-1.0	-1.0	0.3756561	-0.0011220684	0.14413548	0.28833643	-4.565059E-4	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
-1.0	-1.0	-1.0	-1.0	0.4691471	0.92744213	0.3575391	0.6078181	0.29749328	-8.850594E-4	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
-1.0	-1.0	-1.0	-1.0	0.39185992	0.13200012	0.2361585	0.6473196	0.26866126	-4.5115536E-4	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
-1.0	-1.0	-1.0	-1.0	0.07130486	0.02111871	-4.636766E-4	0.29035583	0.5914002	0.27178386	-4.4632092E-4	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
-1.0	-1.0	-1.0	-1.0	-6.7845616E-4	0.1082653	-2.4707275E-4	0.33004382	0.6955514	0.26270366	0.13384263	-0.0029983476	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
-1.0	-1.0	-1.0	-8.5462096E-5	-9.3167374E-4	-6.549393E-4	-6.692325E-4	0.5210942	0.8664065	0.8123318	0.8296484	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
-1.0	-1.0	-1.0	0.298918	0.37409467	0.53815484	0.2726551	0.5082444	1.2174011	0.7061449	-5.85901E-4	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
-1.0	-1.0	-1.0	0.20584513	0.6589366	1.2064022	0.5293194	0.81308454	1.6712195	0.8315303	0.19209567	-7.5631833E-4	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.21996965	0.097644955	0.50203174	0.27930725	0.29041418	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
-1.0	-1.0	-1.0	0.20502107	-4.8316893E-4	0.2013948	0.24638487	0.49428546	1.4746324	0.9107187	0.25341475	-2.2893025E-4	-7.7336875E-4	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.22085993	0.42540297	0.42554483	0.99181265	1.0160022	0.23102507	-8.91316E-4	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
-1.0	-1.0	-1.0	-3.4307734E-5	0.2282966	0.33724174	0.25440818	0.3553679	0.7009093	0.6842408	0.28612933	0.10237209	0.20784852	0.36574805	0.10388221	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.58075124	0.45393085	0.54056776	0.573609	0.29774687	-8.23576E-4	0.059417162	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
-1.0	-1.0	0.16953017	0.120509826	0.044698507	0.80304396	0.5374455	0.5924158	0.24967015	0.9946084	0.86633784	0.7087436	0.87320465	0.34118903	0.059363317	0.03985149	-1.0	-1.0	-1.0	-1.0	0.3743956	0.53897625	0.80543643	0.91827106	0.8158902	0.82596475	0.19732024	0.49165663	0.50960106	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
-1.0	-1.0	0.28239363	0.12504312	0.33414498	0.72246933	0.74591136	0.7935874	0.21449809	0.40725604	0.85224444	0.7920297	0.77491665	0.71387726	0.2156292	0.3434815	-1.0	-1.0	-1.0	-1.0	0.11980469	0.68508726	0.30767313	0.16362613	-0.001306289	0.802853	0.8050656	0.60467577	0.5579474	-1.1500274E-4	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
-1.0	-1.0	0.41939035	0.82632005	0.35208267	-0.0012705441	-5.7016494E-4	0.24117902	0.20522538	0.02722518	0.12178631	-0.0010403948	-0.004127008	0.23293883	0.79942787	0.51629746	-5.445863E-4	0.3190939	0.66953516	0.07748373	0.20809692	0.49197826	0.5643332	0.2028724	-0.0010123997	0.5418474	0.9468289	0.5747512	0.11954347	0.09306931	-1.0	0.24279018	0.12473484	-1.0	-1.0	-1.0	-1.0	-1.0
-1.0	-1.0	-5.3947326E-4	0.27460682	-6.3747715E-4	-0.0010480194	-1.123988E-4	0.15584745	0.09241879	0.003201916	-4.7544672E-4	-0.001555849	0.25450635	0.67638224	0.99131507	0.91041	0.27336097	-5.07132E-4	0.6097274	0.51017934	8.9514346E-5	0.2749277	0.64996785	0.17790803	-3.3727087E-4	0.5234625	0.4448647	0.42721903	0.06369004	0.7013047	0.042502817	0.10576981	0.29795364	9.5228694E-5	-1.0	-1.0	-1.0	-1.0
-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.6792266	0.62854666	0.29719603	0.41221002	-1.5546847E-4	0.79964066	0.9828196	0.967171	-4.3762493E-4	-5.1838084E-4	0.2069443	0.7421319	0.7329618	0.1997638	0.2860484	0.8400421	0.19481638	0.67976177	0.6315034	0.41587186	0.080966264	1.1782306	0.8974657	0.45558503	0.6164911	0.4184005	0.43506485	-1.0	-1.0	-1.0
-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.42594028	0.3038664	0.49501613	0.4190907	0.81153154	0.55744207	1.0609983	0.7382953	0.52526176	-2.363505E-4	0.22617015	9.671576E-6	0.32818866	0.8050052	0.8556153	0.2834747	-7.2735996E-4	0.42830274	0.33154687	0.30042922	-5.529961E-4	0.09895661	0.56239676	0.44674003	-6.696762E-4	0.2912339	0.58675885	-1.0	-1.0	-1.0
-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.43330014	0.65161496	0.5240844	0.11734642	0.7693978	0.27454355	0.7933749	0.8376018	0.20614202	0.04205849	0.102435604	0.06596091	0.8393915	0.47999278	0.804706	0.7074807	0.8599508	0.40987465	0.06938976	0.28671706	0.8901261	0.4878882	0.22126903	0.36965635	0.6777017	0.21965076	-9.6620334E-4	-1.0
-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.24727705	0.69729185	0.46283093	0.14297543	0.16770774	0.58142203	0.014780957	0.74206305	0.6030599	0.83092445	0.8048529	0.5881883	0.50925016	1.0135214	1.281168	0.15338065	0.5368248	-0.0011433535	-9.93074E-5	0.27998418	1.0560744	0.7750069	0.29489845	0.40609962	0.9818444	0.79362106	0.16900466	-1.0
-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-8.958351E-4	0.23363575	0.32587188	0.1446144	0.8164253	0.54111844	0.24860664	0.25491357	1.0046015	-6.6897593E-4	0.021638574	-6.0629804E-4	0.17767337	-2.1366931E-4	0.9036303	0.3288549	0.9433202	-8.8121573E-4	0.35450166	0.74601835	1.2866104	0.6383572	-9.142738E-4	0.7183222	0.9820448	0.21465257	-0.0013349933	-1.0
-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.28899148	0.31765103	-6.0711853E-4	0.2726451	0.48544982	0.021455994	0.27453765	0.24204254	0.25051233	0.55863136	0.23284054	0.14565332	0.33031687	1.0957664	0.43962264	0.79858243	-0.005551695	0.3735798	0.47800124	0.773452	0.79621285	-9.4816065E-4	0.46827024	0.31272635	0.2697947	-8.9911406E-4	-1.0
-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.5586634	0.35727736	-1.0	-1.0	0.75380045	0.32416904	0.10417963	0.015745843	0.25143573	0.6975991	0.24910797	0.3399596	0.62407196	0.97533935	0.56866246	0.2836743	-3.303591E-4	0.17450856	0.54964584	0.86793035	0.81689703	-0.0010817673	5.8181573E-5	0.46282798	0.8004292	0.26854336	-1.0
-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.64779323	0.22327164	-1.0	-1.0	-1.0	0.6433288	0.110908106	0.18919577	0.22435927	0.7558143	0.24588849	0.22816391	0.4822891	-5.9380074E-4	0.22747606	0.20477642	0.24509014	0.37798455	0.74616075	1.0964006	0.31058237	0.3377841	0.3061649	0.16749851	0.22387148	0.13508603	-1.0
-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.84319603	0.7198226	0.19732459	0.5167048	0.8546982	0.26136082	0.16356266	0.16158964	0.9195239	0.11903987	0.29115373	-5.6133437E-4	-4.0977864E-4	0.24523465	0.6479246	0.262533	0.3429224	0.5966914	0.74185395	0.27377674	-0.0023511448	-1.0
-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.2992668	0.78014493	0.90065765	0.9209747	0.81455845	0.26740995	0.2865758	-6.0632126E-4	0.81358635	-7.2470994E-4	0.6264067	0.20607303	0.55280066	0.15405507	0.5838476	0.4310072	0.5708252	0.15851687	0.6533109	0.2142108	-1.0	-1.0
-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.2681956	0.67326784	0.8591334	0.5851453	1.1059889	0.8949123	0.5049394	0.8765812	0.38430527	0.29580605	0.059522845	0.42897236	0.2871399	0.63942134	0.486491	0.44345787	0.084191024	0.5675727	-1.0	-1.0	-1.0
-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.22363205	-6.7893404E-4	0.13711931	0.10085117	0.28924897	0.67182004	0.6119656	0.70415753	0.93253726	0.0043322733	0.2115442	-4.3767673E-4	0.17956866	0.5849174	0.19165456	-5.817636E-4	0.28947517	0.7377599	-1.0	-1.0	-1.0
-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-2.1997491E-4	-6.337366E-4	-0.0013577278	-6.8922277E-4	0.6105157	0.49248552	0.32700735	0.3039685	0.002875843	0.5640257	0.88353014	-6.143211E-4	0.2305136	0.7654489	0.6867961	0.32999432	0.69361156	1.048163	-1.0	-1.0	-1.0
-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-0.0013192003	-2.0748845E-4	0.3158304	0.8535998	0.07545818	0.043360952	0.2363495	0.14650463	0.17733592	0.33164144	0.520579	0.26064336	0.4712932	0.863896	0.73928916	0.2207073	0.12206727	-0.0011078636	-1.0	-1.0
-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.34223098	0.34117895	1.2692488	0.28207043	-5.991533E-4	0.22643825	-6.9700385E-4	0.20716457	0.58260083	0.96250457	0.83946127	0.73844117	0.5882228	0.22572282	-4.689826E-4	-5.231029E-4	-1.0	-1.0	-1.0
-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-0.0019732616	0.29611462	0.16344659	0.14524932	0.82594585	0.4786681	0.3295889	0.75188506	0.46848124	0.8153533	1.2234882	0.7264627	0.68276805	0.55165446	0.13011757	-1.0	-1.0	-1.0
-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-3.367845E-4	0.17022449	0.76517534	0.644582	0.48293343	0.7031004	0.6681466	-0.0011450712	0.86433035	0.6424891	0.7254949	2.0051382	0.33943555	-3.54084E-5	-3.1725864E-4	-1.0	-1.0
-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.10809622	0.5314228	0.5240936	0.6240621	0.6011004	0.10440545	0.2645581	1.2166561	0.6531437	0.22922368	0.4961801	1.0734521	0.8869624	0.34163803	0.061421633	-1.0
-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-4.8422278E-4	0.34098777	1.0733662	0.8304447	-6.8228575E-4	0.11186027	0.8466352	0.8717569	0.3480642	0.24166627	0.07190614	0.37563142	2.0975254	0.41020992	0.29935807	-1.0
-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-4.5660013E-4	0.3246324	0.9031246	-8.7553455E-4	-8.531264E-4	0.17595209	0.7404659	0.6294529	-1.4906038E-4	-3.5124455E-4	0.15189074	0.6788887	1.0194756	0.87502116	0.40413463	-1.0
-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.28115836	0.32030064	0.4329431	0.34017316	0.099465676	0.15056445	0.4080882	0.47484255	0.18061222	0.58573985	0.8175515	0.83601505	1.9250001	0.7438709	0.14564554	-1.0
-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.24053721	-3.0233688E-4	0.61855435	0.8009178	0.32150388	0.028008152	0.44617847	0.59603953	0.4632681	0.69590896	0.3113548	0.7165449	1.9966896	0.7814394	0.25845098	-1.0
-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-0.0011864831	-4.391686E-4	0.6250553	0.89054316	0.5278898	0.16838059	0.26732072	0.54403144	0.47605705	0.3093873	0.2682624	0.74859995	-1.0	1.7545545	0.6711335	-1.0
-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-0.0010357775	0.22348043	0.81130993	0.5251394	0.21905726	-0.0010131152	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.8139924	0.6375818	-1.0
-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-3.5015182E-4	0.22961707	0.23421389	-5.9419434E-4	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.6395305	-1.0
-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
